"","area_id","SI"
"1","40101100101",4682.35283291774
"2","40101100102",6080.07343161881
"3","40101100103",6004.23017881128
"4","40101100104",7191.00351337193
"5","40101100105",8287.44564454462
"6","40101100106",9501.03606585876
"7","40101100107",11088.7187231117
"8","40101100108",10694.6839843801
"9","40101100111",19732.6221838423
"10","40101100113",11400.2136220273
"11","40101100114",4899.15870461149
"12","40101100115",6202.55817905846
"13","40101100116",12953.6762302083
"14","40101100117",6829.23711709434
"15","40101100118",9576.55297794191
"16","40101100119",14056.3080142912
"17","40101100120",15403.7486252488
"18","40101100122",23925.4560353887
"19","40101100126",7006.49895702719
"20","40101100127",4675.22528482947
"21","40101100128",6935.52803242691
"22","40101100129",23527.1299548452
"23","40101100130",5022.77916120355
"24","40101100131",2563.27314363078
"25","40101100132",6162.60895106434
"26","40101100133",23723.5294900543
"27","40101100134",20973.4453210264
"28","40101100135",55000.7005991307
"29","40101100136",31591.005958294
"30","40101100137",29971.6951064341
"31","40101100138",6243.33733340617
"32","40101100139",60145.8520875277
"33","40101100140",31826.479513265
"34","40101100141",34270.4844963725
"35","40101100142",11498.2737020486
"36","40101100143",38781.1711587446
"37","40101100144",6885.77794215411
"38","40101100145",23013.3903279563
"39","40101100146",38329.0064357575
"40","40101100147",39694.0280367722
"41","40101100148",53634.2668861197
"42","40101100201",14322.9170865725
"43","40101100202",8458.57522469975
"44","40101100203",7435.71402203026
"45","40101100204",8844.1200628874
"46","40101100205",7525.41360453888
"47","40101100206",10860.6528614406
"48","40101100207",7217.73173085432
"49","40101100208",6896.25428157695
"50","40101100209",10523.0310400899
"51","40101100210",13613.303493433
"52","40101100211",10950.5787347705
"53","40101100212",6832.18290655195
"54","40101100213",2485.32897441557
"55","40101100214",6090.83826121755
"56","40101100215",3031.75194022921
"57","40101100216",8051.23449004185
"58","40101100217",3538.82968657382
"59","40101100218",7770.25096498824
"60","40101100219",12943.330808448
"61","40101100220",6184.55191459827
"62","40101100221",8992.66341023066
"63","40102100401",481.550879382287
"64","40102100402",592.50356042003
"65","40102100403",223.118435766541
"66","40102100404",16.8198450421514
"67","40102100405",66.7632758122842
"68","40102100406",39.6635517984513
"69","40102100407",6.98117349664455
"70","40102100408",1.84663897305399
"71","40102100410",23.2534981182644
"72","40102100411",11.8057727889959
"73","40102100412",51.0085225431763
"74","40102100413",2.14838218689609
"75","40102100414",153.540369420861
"76","40102100415",228.074891968893
"77","40102100416",178.19449858992
"78","40102100417",476.302389750016
"79","40102100418",980.10365703745
"80","40102100419",7.71056841223471
"81","40102100420",0.00311992752404421
"82","40102100421",50.8564153819529
"83","40102100422",844.809958154942
"84","40102100423",182.276048441493
"85","40102100424",388.996960681034
"86","40102100425",295.920125476358
"87","40102100426",33.7361448886469
"88","40102100427",1.92204440184631
"89","40102100428",418.456013050821
"90","40102100430",70.939408094473
"91","40102100431",730.312942852276
"92","40102100432",366.007383280781
"93","40102100433",48.8504771631132
"94","40102100434",841.915572766363
"95","40102100435",218.28353362758
"96","40102100436",165.964523558636
"97","40102100437",0.666474485150748
"98","40102100438",307.351493247347
"99","40102100439",497.3736347017
"100","40102100440",210.049738328689
"101","40102100441",115.456061189525
"102","40102100442",503.102608140215
"103","40102100443",154.662515648358
"104","40102100445",311.298100848953
"105","40102100447",657.7623551551
"106","40102100501",24.3198496693418
"107","40102100502",359.962744875966
"108","40102100503",472.63230188697
"109","40102100504",110.999549341623
"110","40102100505",0.0117614988970169
"111","40102100506",0.484574687916128
"112","40102100507",779.855952647862
"113","40102100508",408.407206978829
"114","40102100509",14.4911862121702
"115","40102100510",0.889278214597268
"116","40102100511",0.162743016401122
"117","40102100512",6.17184970424887
"118","40102100513",485.251297600183
"119","40102100514",896.795953275828
"120","40102100601",129.63369104674
"121","40102100602",2.42192937462152
"122","40102100604",9.61194624436641
"123","40102100605",0.53466312572014
"124","40102100606",143.462701265502
"125","40102100608",181.332677299414
"126","40102100609",4.03211509926002
"127","40102100610",1.51050974428158
"128","40102100611",55.7209989653905
"129","40102100612",121.355911980679
"130","40102100613",2.40698855623758
"131","40102100614",90.1277957303198
"132","40102100615",167.268245631623
"133","40102100616",80.5298645964009
"134","40102100617",53.6053801593904
"135","40102100618",14.7225776919165
"136","40102100619",102.44981797597
"137","40102100620",107.646963806733
"138","40102100621",170.109654995065
"139","40102100624",122.983922817081
"140","40102100701",65.8944795084837
"141","40102100702",734.969806010891
"142","40102100703",958.56890788139
"143","40102100705",9.72682224353777
"144","40102100706",64.834936962969
"145","40102100707",71.4421492378109
"146","40102100708",904.652576354839
"147","40102100709",325.692413067177
"148","40102100710",691.701189521807
"149","40102100713",185.829687284798
"150","40102100714",153.047805779302
"151","40102100715",334.834761923258
"152","40102100717",160.367016310917
"153","40102100718",258.129553794252
"154","40102100719",347.131577963983
"155","40102100720",99.8672044684711
"156","40102100721",639.723095242255
"157","40102100722",306.602605124058
"158","40102100723",811.597318409628
"159","40102100725",200.416598396879
"160","40102100726",330.854347228058
"161","40102100727",507.79105807799
"162","40102100729",175.72710834579
"163","40102100730",606.918054750981
"164","40102100731",186.907275214687
"165","40102100735",453.86529768451
"166","40102100736",98.5195120843439
"167","40102100737",472.311598527781
"168","40102100738",142.281696633067
"169","40102100739",26.1638559800438
"170","40102100740",254.106653024633
"171","40102100741",96.128167783989
"172","40102100742",113.350592171768
"173","40102100743",59.6638965283557
"174","40102100744",52.5689640246051
"175","40102100745",102.067907407861
"176","40102100746",77.8325621434058
"177","40102100747",1041.12243818428
"178","40102100748",176.263227691383
"179","40102100749",2028.5864683031
